"year","species_name","count_corrected","transect_length","Long_LAEA","Lat_LAEA","transect_id","bms_id"
2017,"Species1",0.526315789473684,4068,3565526,3709106,"Site_296","bms_id18"
2018,"Species1",2.10526315789474,4068,3565526,3709106,"Site_296","bms_id18"
2019,"Species1",2.46153846153846,4068,3565526,3709106,"Site_296","bms_id18"
2021,"Species1",2.28571428571429,4068,3565526,3709106,"Site_296","bms_id18"
2015,"Species1",0.181818181818182,2890,3323706,3173296,"Site_297","bms_id18"
2016,"Species1",0.578947368421053,2890,3323706,3173296,"Site_297","bms_id18"
2017,"Species1",1.17647058823529,2890,3323706,3173296,"Site_297","bms_id18"
2018,"Species1",0,2890,3323706,3173296,"Site_297","bms_id18"
2019,"Species1",0.5625,2890,3323706,3173296,"Site_297","bms_id18"
2016,"Species1",4,1700,3381319,3161572,"Site_298","bms_id18"
2017,"Species1",3.1,1700,3381319,3161572,"Site_298","bms_id18"
2018,"Species1",1.875,1700,3381319,3161572,"Site_298","bms_id18"
2019,"Species1",3.66666666666667,1700,3381319,3161572,"Site_298","bms_id18"
2020,"Species1",1.66666666666667,1700,3381319,3161572,"Site_298","bms_id18"
2021,"Species1",2,1700,3381319,3161572,"Site_298","bms_id18"
2017,"Species1",0.733333333333333,2168,3390535,3151195,"Site_299","bms_id18"
2018,"Species1",0.181818181818182,2168,3390535,3151195,"Site_299","bms_id18"
2019,"Species1",0.315789473684211,850,3378054,3162623,"Site_300","bms_id18"
2021,"Species1",0.0476190476190476,850,3378054,3162623,"Site_300","bms_id18"
2012,"Species1",4,2938,3318690,3140150,"Site_301","bms_id18"
2013,"Species1",2.27272727272727,2938,3318690,3140150,"Site_301","bms_id18"
2016,"Species1",1.625,2938,3318690,3140150,"Site_301","bms_id18"
2017,"Species1",1.09090909090909,2938,3318690,3140150,"Site_301","bms_id18"
2018,"Species1",0.0833333333333333,2938,3318690,3140150,"Site_301","bms_id18"
2019,"Species1",2.66666666666667,2938,3318690,3140150,"Site_301","bms_id18"
2020,"Species1",1.5,2938,3318690,3140150,"Site_301","bms_id18"
2021,"Species1",0.285714285714286,2938,3318690,3140150,"Site_301","bms_id18"
2013,"Species1",0.888888888888889,3236,3240610,3102036,"Site_302","bms_id18"
2014,"Species1",1.21428571428571,3236,3240610,3102036,"Site_302","bms_id18"
2015,"Species1",1.22727272727273,3236,3240610,3102036,"Site_302","bms_id18"
2017,"Species1",0.727272727272727,3236,3240610,3102036,"Site_302","bms_id18"
2018,"Species1",0.590909090909091,3236,3240610,3102036,"Site_302","bms_id18"
2019,"Species1",0.217391304347826,3236,3240610,3102036,"Site_302","bms_id18"
2020,"Species1",0.357142857142857,3236,3240610,3102036,"Site_302","bms_id18"
2021,"Species1",0.25,3236,3240610,3102036,"Site_302","bms_id18"
2019,"Species1",0.434782608695652,1800,3222238,3126758,"Site_303","bms_id18"
2004,"Species1",0.217391304347826,2100,3502729,3140791,"Site_304","bms_id18"
2005,"Species1",0.08,2100,3502729,3140791,"Site_304","bms_id18"
2006,"Species1",0.0384615384615385,2100,3502729,3140791,"Site_304","bms_id18"
2007,"Species1",0.0869565217391304,2100,3502729,3140791,"Site_304","bms_id18"
2008,"Species1",0.166666666666667,2100,3502729,3140791,"Site_304","bms_id18"
2009,"Species1",1,2100,3502729,3140791,"Site_304","bms_id18"
2010,"Species1",1,2100,3502729,3140791,"Site_304","bms_id18"
2011,"Species1",0.75,2100,3502729,3140791,"Site_304","bms_id18"
2013,"Species1",0.534883720930233,2100,3502729,3140791,"Site_304","bms_id18"
2014,"Species1",1.04347826086957,2100,3502729,3140791,"Site_304","bms_id18"
2015,"Species1",0.76,2100,3502729,3140791,"Site_304","bms_id18"
2016,"Species1",0.192307692307692,2100,3502729,3140791,"Site_304","bms_id18"
2017,"Species1",0.391304347826087,2100,3502729,3140791,"Site_304","bms_id18"
2018,"Species1",0.333333333333333,2100,3502729,3140791,"Site_304","bms_id18"
2019,"Species1",0.869565217391304,2100,3502729,3140791,"Site_304","bms_id18"
2020,"Species1",1.19230769230769,2100,3502729,3140791,"Site_304","bms_id18"
2021,"Species1",0.0526315789473684,2100,3502729,3140791,"Site_304","bms_id18"
2005,"Species1",3,1000,3534948,3773648,"Site_305","bms_id18"
2006,"Species1",0.0476190476190476,200,3633352,3261785,"Site_306","bms_id18"
2007,"Species1",0.5,200,3633352,3261785,"Site_306","bms_id18"
2008,"Species1",0.708333333333333,200,3633352,3261785,"Site_306","bms_id18"
2009,"Species1",0.807692307692308,200,3633352,3261785,"Site_306","bms_id18"
2010,"Species1",0.64,200,3633352,3261785,"Site_306","bms_id18"
2011,"Species1",0.230769230769231,200,3633352,3261785,"Site_306","bms_id18"
2012,"Species1",0.176470588235294,200,3633352,3261785,"Site_306","bms_id18"
2013,"Species1",0.347826086956522,200,3633352,3261785,"Site_306","bms_id18"
2014,"Species1",0.863636363636364,200,3633352,3261785,"Site_306","bms_id18"
2015,"Species1",1.27272727272727,200,3633352,3261785,"Site_306","bms_id18"
2016,"Species1",0.5,200,3633352,3261785,"Site_306","bms_id18"
2017,"Species1",0.0666666666666667,200,3633352,3261785,"Site_306","bms_id18"
2018,"Species1",0.115384615384615,200,3633352,3261785,"Site_306","bms_id18"
2019,"Species1",0.32,200,3633352,3261785,"Site_306","bms_id18"
2020,"Species1",0.222222222222222,200,3633352,3261785,"Site_306","bms_id18"
2021,"Species1",0.818181818181818,200,3633352,3261785,"Site_306","bms_id18"
2003,"Species1",1.32,4250,3619248,3245146,"Site_307","bms_id18"
2006,"Species1",1.66666666666667,4250,3619248,3245146,"Site_307","bms_id18"
2007,"Species1",3.95,4250,3619248,3245146,"Site_307","bms_id18"
2008,"Species1",1.64,4250,3619248,3245146,"Site_307","bms_id18"
2009,"Species1",2.20833333333333,4250,3619248,3245146,"Site_307","bms_id18"
2010,"Species1",0.611111111111111,4250,3619248,3245146,"Site_307","bms_id18"
2017,"Species1",0.555555555555556,4250,3619248,3245146,"Site_307","bms_id18"
2018,"Species1",0.36,4250,3619248,3245146,"Site_307","bms_id18"
2019,"Species1",0.48,4250,3619248,3245146,"Site_307","bms_id18"
2020,"Species1",0.48,4250,3619248,3245146,"Site_307","bms_id18"
2021,"Species1",0.863636363636364,4250,3619248,3245146,"Site_307","bms_id18"
2000,"Species1",1.30434782608696,1165,3599041,3176406,"Site_308","bms_id18"
2002,"Species1",0.608695652173913,1165,3599041,3176406,"Site_308","bms_id18"
2003,"Species1",0.4,1165,3599041,3176406,"Site_308","bms_id18"
2004,"Species1",0.48,1165,3599041,3176406,"Site_308","bms_id18"
2005,"Species1",0.269230769230769,1165,3599041,3176406,"Site_308","bms_id18"
2006,"Species1",0.24,1165,3599041,3176406,"Site_308","bms_id18"
2007,"Species1",0.541666666666667,1165,3599041,3176406,"Site_308","bms_id18"
2008,"Species1",0.173913043478261,1165,3599041,3176406,"Site_308","bms_id18"
2000,"Species1",0.857142857142857,2728,3616832,3181298,"Site_309","bms_id18"
2001,"Species1",0.92,2728,3616832,3181298,"Site_309","bms_id18"
2002,"Species1",0.565217391304348,2728,3616832,3181298,"Site_309","bms_id18"
2003,"Species1",0.19047619047619,2728,3616832,3181298,"Site_309","bms_id18"
2004,"Species1",0.5,2728,3616832,3181298,"Site_309","bms_id18"
2005,"Species1",0.4,2728,3616832,3181298,"Site_309","bms_id18"
2006,"Species1",0.05,2728,3616832,3181298,"Site_309","bms_id18"
2007,"Species1",0.210526315789474,2728,3616832,3181298,"Site_309","bms_id18"
2008,"Species1",0.25,2728,3616832,3181298,"Site_309","bms_id18"
2009,"Species1",0.409090909090909,2728,3616832,3181298,"Site_309","bms_id18"
2010,"Species1",0.380952380952381,2728,3616832,3181298,"Site_309","bms_id18"
2011,"Species1",0.304347826086957,2728,3616832,3181298,"Site_309","bms_id18"
2012,"Species1",0.05,2728,3616832,3181298,"Site_309","bms_id18"
2013,"Species1",0.272727272727273,2728,3616832,3181298,"Site_309","bms_id18"
2014,"Species1",0.52,2728,3616832,3181298,"Site_309","bms_id18"
2015,"Species1",0.4,2728,3616832,3181298,"Site_309","bms_id18"
2016,"Species1",0.173913043478261,2728,3616832,3181298,"Site_309","bms_id18"
2017,"Species1",0.210526315789474,2728,3616832,3181298,"Site_309","bms_id18"
2018,"Species1",0.0434782608695652,2728,3616832,3181298,"Site_309","bms_id18"
2019,"Species1",0.227272727272727,2728,3616832,3181298,"Site_309","bms_id18"
2021,"Species1",0.478260869565217,2728,3616832,3181298,"Site_309","bms_id18"
2013,"Species1",1.75,3454,3575088,3170938,"Site_310","bms_id18"
2014,"Species1",1.4,3454,3575088,3170938,"Site_310","bms_id18"
2015,"Species1",1.04545454545455,3454,3575088,3170938,"Site_310","bms_id18"
2016,"Species1",0.5625,3454,3575088,3170938,"Site_310","bms_id18"
2017,"Species1",0.733333333333333,3454,3575088,3170938,"Site_310","bms_id18"
2018,"Species1",0.214285714285714,3454,3575088,3170938,"Site_310","bms_id18"
2019,"Species1",0.571428571428571,3454,3575088,3170938,"Site_310","bms_id18"
2020,"Species1",0.464285714285714,3454,3575088,3170938,"Site_310","bms_id18"
2021,"Species1",0.692307692307692,3454,3575088,3170938,"Site_310","bms_id18"
2015,"Species1",0.625,2100,3589592,3177264,"Site_311","bms_id18"
2016,"Species1",0.576923076923077,2100,3589592,3177264,"Site_311","bms_id18"
2017,"Species1",1.62962962962963,2100,3589592,3177264,"Site_311","bms_id18"
2018,"Species1",0.321428571428571,2100,3589592,3177264,"Site_311","bms_id18"
2019,"Species1",0.952380952380952,2100,3589592,3177264,"Site_311","bms_id18"
2020,"Species1",0.571428571428571,2100,3589592,3177264,"Site_311","bms_id18"
2021,"Species1",0.583333333333333,2100,3589592,3177264,"Site_311","bms_id18"
2000,"Species1",0.625,200,3556016,3311660,"Site_312","bms_id18"
2001,"Species1",0.666666666666667,200,3556016,3311660,"Site_312","bms_id18"
2002,"Species1",0.333333333333333,200,3556016,3311660,"Site_312","bms_id18"
2003,"Species1",0.0909090909090909,200,3556016,3311660,"Site_312","bms_id18"
2004,"Species1",0.5,200,3556016,3311660,"Site_312","bms_id18"
2005,"Species1",0.571428571428571,200,3556016,3311660,"Site_312","bms_id18"
2006,"Species1",0,200,3556016,3311660,"Site_312","bms_id18"
2007,"Species1",1.4,200,3556016,3311660,"Site_312","bms_id18"
2003,"Species1",2.3,200,3544357,3308525,"Site_313","bms_id18"
2000,"Species1",0.705882352941177,2955,3434659,3152029,"Site_314","bms_id18"
2001,"Species1",1.41666666666667,2955,3434659,3152029,"Site_314","bms_id18"
2002,"Species1",0.133333333333333,2955,3434659,3152029,"Site_314","bms_id18"
2003,"Species1",0.884615384615385,2955,3434659,3152029,"Site_314","bms_id18"
2004,"Species1",0.263157894736842,2955,3434659,3152029,"Site_314","bms_id18"
2005,"Species1",0.5,2955,3434659,3152029,"Site_314","bms_id18"
2006,"Species1",0.4,2955,3434659,3152029,"Site_314","bms_id18"
2007,"Species1",1.26666666666667,2955,3434659,3152029,"Site_314","bms_id18"
2008,"Species1",0.235294117647059,2955,3434659,3152029,"Site_314","bms_id18"
2009,"Species1",0.166666666666667,2955,3434659,3152029,"Site_314","bms_id18"
2010,"Species1",0.416666666666667,2955,3434659,3152029,"Site_314","bms_id18"
2011,"Species1",0.478260869565217,2955,3434659,3152029,"Site_314","bms_id18"
2012,"Species1",0.9375,2955,3434659,3152029,"Site_314","bms_id18"
2013,"Species1",1.1875,2955,3434659,3152029,"Site_314","bms_id18"
2014,"Species1",1.59090909090909,2955,3434659,3152029,"Site_314","bms_id18"
2015,"Species1",0.9,2955,3434659,3152029,"Site_314","bms_id18"
2016,"Species1",0.555555555555556,2955,3434659,3152029,"Site_314","bms_id18"
2017,"Species1",0.727272727272727,2955,3434659,3152029,"Site_314","bms_id18"
2018,"Species1",0.45,2955,3434659,3152029,"Site_314","bms_id18"
2019,"Species1",0.263157894736842,2955,3434659,3152029,"Site_314","bms_id18"
2020,"Species1",0.538461538461538,2955,3434659,3152029,"Site_314","bms_id18"
2021,"Species1",0.466666666666667,2955,3434659,3152029,"Site_314","bms_id18"
2007,"Species1",1.71428571428571,1348,3469978,3129258,"Site_315","bms_id18"
2008,"Species1",0.5,1348,3469978,3129258,"Site_315","bms_id18"
2009,"Species1",0.375,1348,3469978,3129258,"Site_315","bms_id18"
2010,"Species1",0.333333333333333,1348,3469978,3129258,"Site_315","bms_id18"
2011,"Species1",0,1348,3469978,3129258,"Site_315","bms_id18"
2012,"Species1",0.333333333333333,1348,3469978,3129258,"Site_315","bms_id18"
2013,"Species1",0,1348,3469978,3129258,"Site_315","bms_id18"
2014,"Species1",0.5,1348,3469978,3129258,"Site_315","bms_id18"
2015,"Species1",0.2,1348,3469978,3129258,"Site_315","bms_id18"
2016,"Species1",0.5,1348,3469978,3129258,"Site_315","bms_id18"
2017,"Species1",2,1348,3469978,3129258,"Site_315","bms_id18"
2018,"Species1",1,1348,3469978,3129258,"Site_315","bms_id18"
2019,"Species1",0.333333333333333,1348,3469978,3129258,"Site_315","bms_id18"
2020,"Species1",0.4,1348,3469978,3129258,"Site_315","bms_id18"
2021,"Species1",0.833333333333333,1348,3469978,3129258,"Site_315","bms_id18"
2000,"Species1",5.5,3600,3491323,3261973,"Site_316","bms_id18"
2001,"Species1",2.40909090909091,3600,3491323,3261973,"Site_316","bms_id18"
2002,"Species1",1.5,3600,3491323,3261973,"Site_316","bms_id18"
2003,"Species1",1.96153846153846,3600,3491323,3261973,"Site_316","bms_id18"
2004,"Species1",2.19230769230769,3600,3491323,3261973,"Site_316","bms_id18"
2005,"Species1",2.88888888888889,3600,3491323,3261973,"Site_316","bms_id18"
2006,"Species1",2.51851851851852,3600,3491323,3261973,"Site_316","bms_id18"
2007,"Species1",2.09090909090909,3600,3491323,3261973,"Site_316","bms_id18"
2008,"Species1",2.16,3600,3491323,3261973,"Site_316","bms_id18"
2009,"Species1",5.10526315789474,3600,3491323,3261973,"Site_316","bms_id18"
2010,"Species1",2.91666666666667,3600,3491323,3261973,"Site_316","bms_id18"
2011,"Species1",0.916666666666667,3600,3491323,3261973,"Site_316","bms_id18"
2012,"Species1",1.2962962962963,3600,3491323,3261973,"Site_316","bms_id18"
2014,"Species1",3.42307692307692,3600,3491323,3261973,"Site_316","bms_id18"
2015,"Species1",1.52,3600,3491323,3261973,"Site_316","bms_id18"
2017,"Species1",0.576923076923077,3600,3491323,3261973,"Site_316","bms_id18"
2018,"Species1",0.423076923076923,3600,3491323,3261973,"Site_316","bms_id18"
2019,"Species1",1.92,3600,3491323,3261973,"Site_316","bms_id18"
2020,"Species1",2,3600,3491323,3261973,"Site_316","bms_id18"
2021,"Species1",2.23076923076923,3600,3491323,3261973,"Site_316","bms_id18"
2014,"Species1",2.58333333333333,2000,3469707,3247291,"Site_317","bms_id18"
2015,"Species1",1.66666666666667,2000,3469707,3247291,"Site_317","bms_id18"
2016,"Species1",1.23076923076923,2000,3469707,3247291,"Site_317","bms_id18"
2017,"Species1",0.730769230769231,2000,3469707,3247291,"Site_317","bms_id18"
2018,"Species1",0.730769230769231,2000,3469707,3247291,"Site_317","bms_id18"
2019,"Species1",1.92,2000,3469707,3247291,"Site_317","bms_id18"
2020,"Species1",3.07407407407407,2000,3469707,3247291,"Site_317","bms_id18"
2009,"Species1",0.666666666666667,2700,3501635,3234792,"Site_318","bms_id18"
2010,"Species1",0.380952380952381,2700,3501635,3234792,"Site_318","bms_id18"
2011,"Species1",0.521739130434783,2700,3501635,3234792,"Site_318","bms_id18"
2012,"Species1",0.863636363636364,2700,3501635,3234792,"Site_318","bms_id18"
2014,"Species1",1.21739130434783,2700,3501635,3234792,"Site_318","bms_id18"
2015,"Species1",1.54166666666667,2700,3501635,3234792,"Site_318","bms_id18"
2016,"Species1",0.291666666666667,2700,3501635,3234792,"Site_318","bms_id18"
2017,"Species1",0.76,2700,3501635,3234792,"Site_318","bms_id18"
2018,"Species1",0.409090909090909,2700,3501635,3234792,"Site_318","bms_id18"
2019,"Species1",2.16666666666667,2700,3501635,3234792,"Site_318","bms_id18"
2020,"Species1",0.15,2700,3501635,3234792,"Site_318","bms_id18"
2021,"Species1",1.13636363636364,2700,3501635,3234792,"Site_318","bms_id18"
2013,"Species1",8.375,1360,3496149,3230997,"Site_319","bms_id18"
2014,"Species1",16.5625,1360,3496149,3230997,"Site_319","bms_id18"
2017,"Species1",0.416666666666667,200,3499725,3188333,"Site_320","bms_id18"
2018,"Species1",0,200,3499725,3188333,"Site_320","bms_id18"
2019,"Species1",1.6,200,3499725,3188333,"Site_320","bms_id18"
2020,"Species1",3,200,3499725,3188333,"Site_320","bms_id18"
2021,"Species1",0.684210526315789,200,3499725,3188333,"Site_320","bms_id18"
2005,"Species1",0.0909090909090909,3800,3436927,3205078,"Site_321","bms_id18"
2006,"Species1",0.227272727272727,3800,3436927,3205078,"Site_321","bms_id18"
2007,"Species1",1,3800,3436927,3205078,"Site_321","bms_id18"
2001,"Species1",4.30434782608696,4400,3408758,3203955,"Site_322","bms_id18"
2002,"Species1",7.19230769230769,4400,3408758,3203955,"Site_322","bms_id18"
2003,"Species1",6.2,4400,3408758,3203955,"Site_322","bms_id18"
2004,"Species1",4.29166666666667,4400,3408758,3203955,"Site_322","bms_id18"
2005,"Species1",5.46153846153846,4400,3408758,3203955,"Site_322","bms_id18"
2006,"Species1",6.30434782608696,4400,3408758,3203955,"Site_322","bms_id18"
2007,"Species1",12,4400,3408758,3203955,"Site_322","bms_id18"
2003,"Species1",0.703703703703704,1000,3412468,3186785,"Site_323","bms_id18"
2004,"Species1",1.64,1000,3412468,3186785,"Site_323","bms_id18"
2005,"Species1",2.46153846153846,1000,3412468,3186785,"Site_323","bms_id18"
2006,"Species1",2.68,1000,3412468,3186785,"Site_323","bms_id18"
2007,"Species1",5.78260869565217,1000,3412468,3186785,"Site_323","bms_id18"
2008,"Species1",2.22727272727273,1000,3412468,3186785,"Site_323","bms_id18"
2009,"Species1",1.875,1000,3412468,3186785,"Site_323","bms_id18"
2010,"Species1",1.96,1000,3412468,3186785,"Site_323","bms_id18"
2011,"Species1",2.75,1000,3412468,3186785,"Site_323","bms_id18"
2012,"Species1",2.4,1000,3412468,3186785,"Site_323","bms_id18"
2013,"Species1",2.56,1000,3412468,3186785,"Site_323","bms_id18"
2014,"Species1",4.15384615384615,1000,3412468,3186785,"Site_323","bms_id18"
2015,"Species1",4.61538461538461,1000,3412468,3186785,"Site_323","bms_id18"
2016,"Species1",3.03846153846154,1000,3412468,3186785,"Site_323","bms_id18"
2002,"Species1",0.5,1000,3441215,3182003,"Site_324","bms_id18"
2007,"Species1",0.176470588235294,2120,3434763,3227922,"Site_325","bms_id18"
2008,"Species1",0.625,2120,3434763,3227922,"Site_325","bms_id18"
2009,"Species1",0.444444444444444,2120,3434763,3227922,"Site_325","bms_id18"
2010,"Species1",1,2120,3434763,3227922,"Site_325","bms_id18"
2011,"Species1",0.8,2120,3434763,3227922,"Site_325","bms_id18"
2012,"Species1",0.526315789473684,2120,3434763,3227922,"Site_325","bms_id18"
2013,"Species1",0.882352941176471,2120,3434763,3227922,"Site_325","bms_id18"
2014,"Species1",1.52631578947368,2120,3434763,3227922,"Site_325","bms_id18"
2015,"Species1",0.65,2120,3434763,3227922,"Site_325","bms_id18"
2016,"Species1",0.473684210526316,2120,3434763,3227922,"Site_325","bms_id18"
2017,"Species1",0.368421052631579,2120,3434763,3227922,"Site_325","bms_id18"
2018,"Species1",0.833333333333333,2120,3434763,3227922,"Site_325","bms_id18"
2019,"Species1",0.666666666666667,2120,3434763,3227922,"Site_325","bms_id18"
2020,"Species1",0.4,2120,3434763,3227922,"Site_325","bms_id18"
2021,"Species1",0.363636363636364,2120,3434763,3227922,"Site_325","bms_id18"
2009,"Species1",2.04166666666667,1750,3443867,3197892,"Site_326","bms_id18"
2010,"Species1",0.769230769230769,1750,3443867,3197892,"Site_326","bms_id18"
2011,"Species1",0.75,1750,3443867,3197892,"Site_326","bms_id18"
2012,"Species1",0.84,1750,3443867,3197892,"Site_326","bms_id18"
2013,"Species1",1.42857142857143,1750,3443867,3197892,"Site_326","bms_id18"
2014,"Species1",1.30769230769231,1750,3443867,3197892,"Site_326","bms_id18"
2015,"Species1",2.04347826086957,1750,3443867,3197892,"Site_326","bms_id18"
